# gold coverage per column x=0..199 (17-the-star)
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0081
0.0250
0.0559
0.8522
0.8654
0.6441
0.0743
0.0640
0.0559
0.0581
0.0596
0.6390
0.5897
0.3463
0.0566
0.0522
0.0493
0.0507
0.0500
0.0500
0.0500
0.0500
0.0493
0.0537
0.0551
0.0537
0.0471
0.0368
0.0309
0.0287
0.0346
0.0485
0.0574
0.0662
0.0544
0.0449
0.0471
0.0375
0.0235
0.0176
0.0199
0.0228
0.0309
0.0471
0.0471
0.0382
0.0346
0.0301
0.0309
0.0309
0.0272
0.0287
0.0301
0.0338
0.0368
0.0397
0.0434
0.0426
0.0426
0.0338
0.0221
0.0176
0.0169
0.0184
0.0184
0.0206
0.0221
0.0228
0.0235
0.0221
0.0191
0.0228
0.0206
0.0191
0.0213
0.0272
0.0243
0.0154
0.0140
0.0125
0.0147
0.0147
0.0140
0.0191
0.0191
0.0243
0.0235
0.0199
0.0184
0.0206
0.0206
0.0184
0.0162
0.0184
0.0191
0.0221
0.0265
0.0301
0.0257
0.0213
0.0184
0.0154
0.0162
0.0169
0.0154
0.0162
0.0213
0.0213
0.0199
0.0169
0.0140
0.0132
0.0147
0.0191
0.0199
0.0199
0.0184
0.0176
0.0125
0.0088
0.0066
0.0074
0.0074
0.0066
0.0074
0.0074
0.0074
0.0074
0.0088
0.0088
0.0088
0.0096
0.0110
0.0110
0.0118
0.0125
0.0110
0.0118
0.0110
0.0125
0.0132
0.0103
0.0103
0.0096
0.0096
0.0103
0.0103
0.0110
0.0110
0.0096
0.0088
0.0081
0.0081
0.0066
0.0074
0.0074
0.0066
0.0066
0.0066
0.0066
0.0066
0.0066
0.0066
0.0066
0.0066
0.0066
0.0096
0.0140
0.0154
0.0118
0.0103
0.0103
0.0103
0.0096
0.0103
0.0096
0.0096
0.0096
0.0096
0.0096
0.0103
0.0103
0.0110
0.0118
0.0118
