# gold coverage per row y=0..199 (17-the-star)
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0115
0.0281
0.0561
0.0753
0.7857
0.7959
0.5893
0.1020
0.1059
0.0982
0.0982
0.0714
0.7309
0.7691
0.0982
0.0944
0.0893
0.0855
0.0855
0.0880
0.1020
0.0855
0.0791
0.1046
0.0995
0.0651
0.0561
0.0485
0.0446
0.0625
0.0804
0.0957
0.0816
0.0931
0.0982
0.0893
0.0740
0.0574
0.0281
0.0319
0.0344
0.0485
0.0651
0.0816
0.0727
0.0676
0.0651
0.0663
0.0625
0.0536
0.0587
0.0625
0.0625
0.0778
0.0842
0.0944
0.1059
0.0906
0.0765
0.0651
0.0625
0.0485
0.0523
0.0587
0.0638
0.0574
0.0612
0.0574
0.0612
0.0497
0.0548
0.0574
0.0599
0.0599
0.0778
0.0753
0.0612
0.0638
0.0625
0.0676
0.0714
0.0740
0.0740
0.0753
0.0816
0.0855
0.0855
0.0906
0.0957
0.0982
0.1008
0.1020
0.1046
0.1059
0.1148
0.1212
0.1199
0.1186
0.1097
0.1122
0.0995
0.0957
0.0957
0.0880
0.0893
0.0931
0.1008
0.0969
0.0918
0.1033
0.1199
0.1327
0.1492
0.1735
0.1901
0.2092
0.2283
0.2487
0.2577
0.2474
0.2232
0.2079
0.1913
0.1862
0.1798
0.1556
0.1365
0.1250
0.1199
0.1084
0.1097
0.1186
0.1135
0.1199
0.1059
0.1097
0.1135
0.1237
0.1224
0.1122
0.1161
0.1186
0.1161
0.1186
0.1199
0.1122
0.1046
0.1020
0.0957
0.0906
0.0906
0.0855
0.0829
0.0765
0.0765
0.0765
0.0714
0.0714
0.0727
0.0727
0.0714
0.0651
0.0612
0.0689
0.0651
0.0612
0.0523
0.0446
0.0446
0.0395
0.0383
0.0408
0.0357
0.0421
0.0421
0.0408
0.0383
0.0446
0.0446
0.0536
0.0536
0.0548
0.0357
